city,analysis_type,feature_group,feature,generated_feature,parameter_weeks,n_pairs,pearson_corr,abs_pearson_corr
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_8_mean,8,936,0.2923992093537854,0.2923992093537854
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_9_mean,9,936,0.30247961363919484,0.30247961363919484
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_10_mean,10,936,0.3112172882687977,0.3112172882687977
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_11_mean,11,936,0.3183234392272021,0.3183234392272021
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_12_mean,12,936,0.3243370104591888,0.3243370104591888
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_13_mean,13,936,0.32918950983923206,0.32918950983923206
sj,rolling,reanalysis,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_rolling_14_mean,14,936,0.3328728778814477,0.3328728778814477
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2,0,936,0.10693889686901666,0.10693889686901666
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_1,1,935,0.11752480266938596,0.11752480266938596
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_2,2,934,0.12341951715355878,0.12341951715355878
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_3,3,933,0.11801179471882671,0.11801179471882671
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_4,4,932,0.10929285139458282,0.10929285139458282
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_5,5,931,0.10302128631062064,0.10302128631062064
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_6,6,930,0.09649470033337713,0.09649470033337713
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_7,7,929,0.07925536162456982,0.07925536162456982
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_8,8,928,0.07643799262388422,0.07643799262388422
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_9,9,927,0.0694321035077075,0.0694321035077075
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_10,10,926,0.061327990590460145,0.061327990590460145
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_11,11,925,0.05046355572892505,0.05046355572892505
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_12,12,924,0.03444658632719467,0.03444658632719467
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_13,13,923,0.03456671236469864,0.03456671236469864
sj,lag,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_lag_14,14,922,0.033400543960898824,0.033400543960898824
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2,1,936,0.10693889686901666,0.10693889686901666
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_2_mean,2,936,0.1418237690134642,0.1418237690134642
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_3_mean,3,936,0.16843411933354685,0.16843411933354685
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_4_mean,4,936,0.1860452523721744,0.1860452523721744
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_5_mean,5,936,0.19801197410765511,0.19801197410765511
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_6_mean,6,936,0.206035411345264,0.206035411345264
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_7_mean,7,936,0.21184316493451522,0.21184316493451522
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_8_mean,8,936,0.21357312160876024,0.21357312160876024
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_9_mean,9,936,0.21473629833128174,0.21473629833128174
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_10_mean,10,936,0.21449778707211878,0.21449778707211878
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_11_mean,11,936,0.21326840217952497,0.21326840217952497
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_12_mean,12,936,0.21080041357940804,0.21080041357940804
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_13_mean,13,936,0.2060522454797104,0.2060522454797104
sj,rolling,reanalysis,reanalysis_precip_amt_kg_per_m2,reanalysis_precip_amt_kg_per_m2_rolling_14_mean,14,936,0.20226798452613298,0.20226798452613298
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent,0,936,0.1444042257378708,0.1444042257378708
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_1,1,935,0.15299098258109,0.15299098258109
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_2,2,934,0.16513972438208996,0.16513972438208996
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_3,3,933,0.16732251558517322,0.16732251558517322
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_4,4,932,0.16412993449293364,0.16412993449293364
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_5,5,931,0.16041401637122565,0.16041401637122565
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_6,6,930,0.15887064404096604,0.15887064404096604
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_7,7,929,0.15474605337888903,0.15474605337888903
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_8,8,928,0.1611710990146135,0.1611710990146135
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_9,9,927,0.16404013044802443,0.16404013044802443
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_10,10,926,0.15832675136626584,0.15832675136626584
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_11,11,925,0.14898067718785,0.14898067718785
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_12,12,924,0.13846979322627748,0.13846979322627748
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_13,13,923,0.13874230681000074,0.13874230681000074
sj,lag,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_lag_14,14,922,0.1287359080613052,0.1287359080613052
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent,1,936,0.1444042257378708,0.1444042257378708
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_2_mean,2,936,0.17103118298434644,0.17103118298434644
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_3_mean,3,936,0.19207991957950882,0.19207991957950882
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_4_mean,4,936,0.207331581078564,0.207331581078564
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_5_mean,5,936,0.21733417818230372,0.21733417818230372
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_6_mean,6,936,0.22435560489304426,0.22435560489304426
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_7_mean,7,936,0.23000499586330458,0.23000499586330458
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_8_mean,8,936,0.23477849899100475,0.23477849899100475
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_9_mean,9,936,0.24049377137798708,0.24049377137798708
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_10_mean,10,936,0.2463245090287242,0.2463245090287242
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_11_mean,11,936,0.2508691462773053,0.2508691462773053
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_12_mean,12,936,0.254049603287802,0.254049603287802
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_13_mean,13,936,0.25620141439831334,0.25620141439831334
sj,rolling,reanalysis,reanalysis_relative_humidity_percent,reanalysis_relative_humidity_percent_rolling_14_mean,14,936,0.2586429458997727,0.2586429458997727
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm,0,936,0.06029554049239995,0.06029554049239995
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_1,1,935,0.07749683619789834,0.07749683619789834
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_2,2,934,0.08407067842301393,0.08407067842301393
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_3,3,933,0.07623239781238941,0.07623239781238941
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_4,4,932,0.07130839722687571,0.07130839722687571
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_5,5,931,0.07180286515275927,0.07180286515275927
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_6,6,930,0.07357626630361842,0.07357626630361842
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_7,7,929,0.0648868610520711,0.0648868610520711
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_8,8,928,0.06437771332489668,0.06437771332489668
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_9,9,927,0.05896881301002955,0.05896881301002955
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_10,10,926,0.05179709879750794,0.05179709879750794
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_11,11,925,0.04830740950377422,0.04830740950377422
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_12,12,924,0.04134301023073442,0.04134301023073442
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_13,13,923,0.028854950218275492,0.028854950218275492
sj,lag,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_lag_14,14,922,0.026352315260178494,0.026352315260178494
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm,1,936,0.06029554049239995,0.06029554049239995
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_2_mean,2,936,0.09036206421448607,0.09036206421448607
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_3_mean,3,936,0.11481301629106494,0.11481301629106494
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_4_mean,4,936,0.12844440264729962,0.12844440264729962
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_5_mean,5,936,0.1372549517840077,0.1372549517840077
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_6_mean,6,936,0.1439902283641902,0.1439902283641902
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_7_mean,7,936,0.15081599610365867,0.15081599610365867
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_8_mean,8,936,0.15500653714501617,0.15500653714501617
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_9_mean,9,936,0.1589728187321423,0.1589728187321423
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_10_mean,10,936,0.1621102796388172,0.1621102796388172
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_11_mean,11,936,0.16382030078859774,0.16382030078859774
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_12_mean,12,936,0.16513076297581664,0.16513076297581664
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_13_mean,13,936,0.1655710371089516,0.1655710371089516
sj,rolling,reanalysis,reanalysis_sat_precip_amt_mm,reanalysis_sat_precip_amt_mm_rolling_14_mean,14,936,0.1642883773222899,0.1642883773222899
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg,0,936,0.20694226155744558,0.20694226155744558
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_1,1,935,0.2276465030195701,0.2276465030195701
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_2,2,934,0.2488549135062489,0.2488549135062489
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_3,3,933,0.26700658780512293,0.26700658780512293
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_4,4,932,0.28031224306325186,0.28031224306325186
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_5,5,931,0.290205865798963,0.290205865798963
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_6,6,930,0.29603754586441555,0.29603754586441555
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_7,7,929,0.29844719448002566,0.29844719448002566
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_8,8,928,0.3020744523022654,0.3020744523022654
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_9,9,927,0.2977970646459852,0.2977970646459852
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_10,10,926,0.2884088549468584,0.2884088549468584
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_11,11,925,0.27402945485954233,0.27402945485954233
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_12,12,924,0.25774118047704353,0.25774118047704353
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_13,13,923,0.23818676833069954,0.23818676833069954
sj,lag,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_14,14,922,0.2149610070327555,0.2149610070327555
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg,1,936,0.20694226155744558,0.20694226155744558
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_2_mean,2,936,0.2243539445755737,0.2243539445755737
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_3_mean,3,936,0.23948244512093858,0.23948244512093858
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_4_mean,4,936,0.2532479021514098,0.2532479021514098
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_5_mean,5,936,0.2654307646957905,0.2654307646957905
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_6_mean,6,936,0.2763694588300557,0.2763694588300557
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_7_mean,7,936,0.28617235462251484,0.28617235462251484
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_8_mean,8,936,0.29503300958507783,0.29503300958507783
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_9_mean,9,936,0.30355921915541384,0.30355921915541384
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_10_mean,10,936,0.3110494442678632,0.3110494442678632
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_11_mean,11,936,0.3173395813803739,0.3173395813803739
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_12_mean,12,936,0.32235440801054177,0.32235440801054177
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_13_mean,13,936,0.3263028106554814,0.3263028106554814
sj,rolling,reanalysis,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_rolling_14_mean,14,936,0.3291767146411031,0.3291767146411031
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k,0,936,-0.06762267791072368,0.06762267791072368
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_1,1,935,-0.0749683501093712,0.0749683501093712
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_2,2,934,-0.08804811552325188,0.08804811552325188
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_3,3,933,-0.0775865215262487,0.0775865215262487
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_4,4,932,-0.07193262379140107,0.07193262379140107
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_5,5,931,-0.0628851144348813,0.0628851144348813
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_6,6,930,-0.061277352085056205,0.061277352085056205
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_7,7,929,-0.061074786735885685,0.061074786735885685
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_8,8,928,-0.06148986486950959,0.06148986486950959
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_9,9,927,-0.06254996148363012,0.06254996148363012
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_10,10,926,-0.05521064102873646,0.05521064102873646
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_11,11,925,-0.0493334928389608,0.0493334928389608
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_12,12,924,-0.04308330396763975,0.04308330396763975
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_13,13,923,-0.048500802924109736,0.048500802924109736
sj,lag,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_14,14,922,-0.052519019485876915,0.052519019485876915
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k,1,936,-0.06762267791072368,0.06762267791072368
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_2_mean,2,936,-0.08572513838547186,0.08572513838547186
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_3_mean,3,936,-0.1014011667012339,0.1014011667012339
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_4_mean,4,936,-0.1086682982048435,0.1086682982048435
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_5_mean,5,936,-0.11260250324309386,0.11260250324309386
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_6_mean,6,936,-0.11347107363246005,0.11347107363246005
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_7_mean,7,936,-0.11413790113762841,0.11413790113762841
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_8_mean,8,936,-0.11486808690128478,0.11486808690128478
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_9_mean,9,936,-0.11583194227959483,0.11583194227959483
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_10_mean,10,936,-0.11710819079548387,0.11710819079548387
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_11_mean,11,936,-0.11724115397144265,0.11724115397144265
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_12_mean,12,936,-0.11670035741030467,0.11670035741030467
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_13_mean,13,936,-0.11555448939794807,0.11555448939794807
sj,rolling,reanalysis,reanalysis_tdtr_k,reanalysis_tdtr_k_rolling_14_mean,14,936,-0.1153690019130548,0.1153690019130548
sj,lag,station,station_avg_temp_c,station_avg_temp_c,0,936,0.19482282979430351,0.19482282979430351
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_1,1,935,0.21981386201068895,0.21981386201068895
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_2,2,934,0.24712013512325354,0.24712013512325354
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_3,3,933,0.2794371866649373,0.2794371866649373
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_4,4,932,0.30538940391292535,0.30538940391292535
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_5,5,931,0.32882377486383696,0.32882377486383696
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_6,6,930,0.3433758340952956,0.3433758340952956
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_7,7,929,0.35630398492507204,0.35630398492507204
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_8,8,928,0.3640935401146844,0.3640935401146844
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_9,9,927,0.36738031344006805,0.36738031344006805
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_10,10,926,0.3692731089558227,0.3692731089558227
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_11,11,925,0.36469723465381154,0.36469723465381154
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_12,12,924,0.358498399121943,0.358498399121943
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_13,13,923,0.3417921300434437,0.3417921300434437
sj,lag,station,station_avg_temp_c,station_avg_temp_c_lag_14,14,922,0.3236255905698007,0.3236255905698007
sj,rolling,station,station_avg_temp_c,station_avg_temp_c,1,936,0.19482282979430351,0.19482282979430351
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_2_mean,2,936,0.21397224759701286,0.21397224759701286
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_3_mean,3,936,0.23170044248769925,0.23170044248769925
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_4_mean,4,936,0.25037365449215054,0.25037365449215054
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_5_mean,5,936,0.26837643668551464,0.26837643668551464
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_6_mean,6,936,0.28583098047199934,0.28583098047199934
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_7_mean,7,936,0.30175276607761725,0.30175276607761725
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_8_mean,8,936,0.3167617814995765,0.3167617814995765
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_9_mean,9,936,0.3307086719783515,0.3307086719783515
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_10_mean,10,936,0.3435662437033582,0.3435662437033582
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_11_mean,11,936,0.3556342666099326,0.3556342666099326
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_12_mean,12,936,0.36669285965393517,0.36669285965393517
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_13_mean,13,936,0.3769563350810084,0.3769563350810084
sj,rolling,station,station_avg_temp_c,station_avg_temp_c_rolling_14_mean,14,936,0.38583343222279104,0.38583343222279104
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c,0,936,0.03530348519023268,0.03530348519023268
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_1,1,935,0.01881925510332542,0.01881925510332542
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_2,2,934,0.011985190914093077,0.011985190914093077
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_3,3,933,0.0068123597203357915,0.0068123597203357915
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_4,4,932,0.0021404066413921626,0.0021404066413921626
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_5,5,931,0.0006511102994517888,0.0006511102994517888
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_6,6,930,0.0021771620998775145,0.0021771620998775145
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_7,7,929,-0.0011414768785498487,0.0011414768785498487
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_8,8,928,0.0003290555950548377,0.0003290555950548377
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_9,9,927,-0.0034597586632562523,0.0034597586632562523
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_10,10,926,-0.00689844106283294,0.00689844106283294
sj,lag,station,station_diur_temp_rng_c,station_diur_temp_rng_c_lag_11,11,925,-0.00021429029339309162,0.00021429029339309162
