city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,weekofyear_sin,weekofyear_cos,reanalysis_specific_humidity_g_per_kg_lag_1,reanalysis_specific_humidity_g_per_kg_lag_2,reanalysis_specific_humidity_g_per_kg_lag_3,reanalysis_specific_humidity_g_per_kg_lag_5,reanalysis_specific_humidity_g_per_kg_lag_6,reanalysis_specific_humidity_g_per_kg_lag_8,reanalysis_specific_humidity_g_per_kg_lag_10,reanalysis_specific_humidity_g_per_kg_lag_12,reanalysis_dew_point_temp_k_lag_1,reanalysis_dew_point_temp_k_lag_2,reanalysis_dew_point_temp_k_lag_3,reanalysis_dew_point_temp_k_lag_5,reanalysis_dew_point_temp_k_lag_6,reanalysis_dew_point_temp_k_lag_8,reanalysis_dew_point_temp_k_lag_10,reanalysis_dew_point_temp_k_lag_12,reanalysis_min_air_temp_k_lag_1,reanalysis_min_air_temp_k_lag_2,reanalysis_min_air_temp_k_lag_3,reanalysis_min_air_temp_k_lag_5,reanalysis_min_air_temp_k_lag_6,reanalysis_min_air_temp_k_lag_8,reanalysis_min_air_temp_k_lag_10,reanalysis_min_air_temp_k_lag_12,reanalysis_air_temp_k_lag_6,reanalysis_air_temp_k_lag_8,reanalysis_air_temp_k_lag_10,reanalysis_air_temp_k_lag_12,reanalysis_avg_temp_k_lag_6,reanalysis_avg_temp_k_lag_8,reanalysis_avg_temp_k_lag_10,reanalysis_avg_temp_k_lag_12,reanalysis_max_air_temp_k_lag_6,reanalysis_max_air_temp_k_lag_8,reanalysis_max_air_temp_k_lag_10,reanalysis_max_air_temp_k_lag_12,station_avg_temp_c_lag_2,station_avg_temp_c_lag_4,station_avg_temp_c_lag_5,station_avg_temp_c_lag_6,station_avg_temp_c_lag_8,station_avg_temp_c_lag_10,station_avg_temp_c_lag_12,station_min_temp_c_lag_1,station_min_temp_c_lag_2,station_min_temp_c_lag_3,station_min_temp_c_lag_4,station_min_temp_c_lag_6,station_min_temp_c_lag_8,station_min_temp_c_lag_10,station_min_temp_c_lag_12,station_max_temp_c_lag_4,station_max_temp_c_lag_6,station_max_temp_c_lag_8,station_max_temp_c_lag_10,station_max_temp_c_lag_12,ndvi_sw_lag_10,ndvi_sw_lag_11,ndvi_sw_lag_14,ndvi_nw_lag_10,ndvi_nw_lag_11,ndvi_nw_lag_14,precipitation_amt_mm_lag_2,precipitation_amt_mm_lag_3,reanalysis_sat_precip_amt_mm_lag_2,reanalysis_sat_precip_amt_mm_lag_3,reanalysis_specific_humidity_g_per_kg_lag_0_3_mean,reanalysis_specific_humidity_g_per_kg_lag_1_3_mean,reanalysis_specific_humidity_g_per_kg_lag_5_8_mean,reanalysis_specific_humidity_g_per_kg_lag_7_10_mean,reanalysis_specific_humidity_g_per_kg_lag_9_12_mean,reanalysis_dew_point_temp_k_lag_0_3_mean,reanalysis_dew_point_temp_k_lag_1_3_mean,reanalysis_dew_point_temp_k_lag_5_8_mean,reanalysis_dew_point_temp_k_lag_7_10_mean,reanalysis_dew_point_temp_k_lag_9_12_mean,reanalysis_min_air_temp_k_lag_0_3_mean,reanalysis_min_air_temp_k_lag_1_3_mean,reanalysis_min_air_temp_k_lag_5_8_mean,reanalysis_min_air_temp_k_lag_7_10_mean,reanalysis_min_air_temp_k_lag_9_12_mean,station_avg_temp_c_lag_1_3_mean,station_avg_temp_c_lag_5_8_mean,station_avg_temp_c_lag_7_10_mean,station_avg_temp_c_lag_9_12_mean,station_min_temp_c_lag_1_3_mean,station_min_temp_c_lag_5_8_mean,station_min_temp_c_lag_7_10_mean,station_min_temp_c_lag_9_12_mean,station_max_temp_c_lag_5_8_mean,station_max_temp_c_lag_7_10_mean,station_max_temp_c_lag_9_12_mean,precipitation_amt_mm_lag_0_3_mean,precipitation_amt_mm_lag_1_3_mean,precipitation_amt_mm_lag_2_5_mean,reanalysis_sat_precip_amt_mm_lag_0_3_mean,reanalysis_sat_precip_amt_mm_lag_1_3_mean,reanalysis_sat_precip_amt_mm_lag_2_5_mean,total_cases_lag_1,total_cases_lag_2,total_cases_lag_3,total_cases_lag_4,total_cases_lag_8,total_cases_lag_12,total_cases_lag_1_2_mean,total_cases_lag_1_2_max,total_cases_lag_1_4_mean,total_cases_lag_1_4_max,total_cases_lag_1_8_mean,total_cases_lag_1_8_max
sj,1995,10,1995-03-12,0.14535,0.079575,0.1823429,0.1864857,0.0,297.081428571,297.278571429,293.811428571,299.4,295.2,36.42,82.0528571429,0.0,15.1914285714,2.07142857143,25.5,7.05714285714,30.0,21.1,16.9,11.0,0.9350162426854148,0.35460488704253557,14.8528571429,14.53,15.2271428571,15.2742857143,14.9471428571,14.6985714286,17.0671428571,15.3271428571,293.444285714,293.132857143,293.882857143,293.91,293.532857143,293.308571429,295.674285714,293.938571429,295.4,295.9,295.8,295.6,295.0,296.8,296.7,297.2,297.592857143,298.284285714,298.838571429,298.624285714,298.014285714,298.45,299.107142857,298.742857143,300.5,299.9,301.5,300.5,25.9285714286,26.0857142857,25.5,26.1285714286,25.7714285714,27.3142857143,26.5857142857,20.0,21.7,20.6,20.0,20.6,21.7,22.2,21.7,32.8,32.8,30.0,32.8,31.7,0.1947778,0.19465428,0.19428372,0.045,0.0469515625,0.05280625,0.0,0.0,0.0,0.0,14.95035714285,14.869999999999997,14.80035714285,15.074285714275,15.559999999975,293.56785714275,293.4866666666667,293.395357143,293.63678571425,294.139642857,295.575,295.7,295.6,295.8,296.375,25.933333333366665,25.539285714275,25.8857142857,26.560714285725,20.766666666666666,20.85,20.975,21.525,30.849999999999998,30.849999999999998,31.975,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,17.0,26.0,72.0,149.0,18.5,20.0,20.0,26.0,36.375,72.0
sj,1995,11,1995-03-19,0.0739,0.1150667,0.1452,0.1547429,19.43,297.11,297.085714286,292.821428571,299.6,294.6,18.6,77.02,19.43,14.3042857143,2.05714285714,25.2571428571,6.75714285714,31.7,21.1,16.5,7.0,0.970941817426052,0.23931566428755804,15.1914285714,14.8528571429,14.53,14.46,15.2742857143,14.2814285714,14.25,15.5957142857,293.811428571,293.444285714,293.132857143,293.025714286,293.91,292.83,292.734285714,294.211428571,295.2,295.4,295.9,295.2,295.6,295.0,294.7,296.9,297.35,296.584285714,297.33,298.581428571,297.65,296.707142857,297.4,298.692857143,300.2,299.1,300.1,300.6,25.2428571429,26.6285714286,26.0857142857,25.5,24.7571428571,25.7,26.6428571429,21.1,20.0,21.7,20.6,21.1,20.0,20.0,22.2,32.2,31.7,28.9,31.7,31.7,0.2587429,0.1947778,0.19440724,0.2193333,0.045,0.050854687499999995,0.0,0.0,0.0,0.0,14.71964285715,14.858095238099997,14.740714285700001,14.544285714274999,15.40285714285,293.30249999975,293.4628571426667,293.32464285725,293.1014285715,293.982142857,295.275,295.5,295.20000000000005,295.375,296.275,25.557142857166667,25.617857142850003,25.589285714275,26.357142857150002,20.933333333333334,20.425,20.575,21.525,31.549999999999997,30.849999999999998,31.55,4.8575,0.0,0.0,4.8575,0.0,0.0,11.0,20.0,17.0,17.0,56.0,112.0,15.5,20.0,16.25,20.0,28.75,56.0
sj,1995,12,1995-03-26,0.031,0.23165,0.2074333,0.2497143,0.0,296.48,296.707142857,290.631428571,300.4,294.0,6.7,69.8614285714,0.0,12.4814285714,3.3,24.6285714286,8.41428571429,31.7,18.9,2.3,16.0,0.992708874098054,0.120536680255323,14.3042857143,15.1914285714,14.8528571429,15.2271428571,14.46,14.9471428571,14.6985714286,17.0671428571,292.821428571,293.811428571,293.444285714,293.882857143,293.025714286,293.532857143,293.308571429,295.674285714,294.6,295.2,295.4,295.8,295.2,295.0,296.8,296.7,297.855714286,297.592857143,298.284285714,298.838571429,298.014285714,298.014285714,298.45,299.107142857,300.5,300.5,299.9,301.5,25.5,25.9285714286,26.6285714286,26.0857142857,26.1285714286,25.7714285714,27.3142857143,21.1,21.1,20.0,21.7,20.0,20.6,21.7,22.2,31.7,32.8,32.8,30.0,32.8,0.1716143,0.2587429,0.19453076,0.1416333,0.2193333,0.048903125,0.0,0.0,0.0,0.0,14.2075,14.782857142866666,14.977142857125001,14.80035714285,15.074285714275,292.67714285675,293.3590476186667,293.587857143,293.395357143,293.63678571425,294.79999999999995,295.06666666666666,295.40000000000003,295.6,295.8,25.333333333333332,26.085714285725,25.539285714275,25.8857142857,20.733333333333334,20.575000000000003,20.85,20.975,32.375,30.849999999999998,30.849999999999998,4.8575,6.476666666666699,0.0,4.8575,6.476666666666699,0.0,7.0,11.0,20.0,17.0,46.0,154.0,9.0,11.0,13.75,20.0,22.625,46.0
sj,1995,13,1995-04-02,0.19862,0.259575,0.24515,0.3054571,0.0,296.887142857,297.042857143,290.378571429,300.0,293.5,4.6,67.3642857143,0.0,12.3314285714,4.0,25.2428571429,7.75714285714,30.0,20.0,4.1,14.0,1.0,-1.6081226496766366e-16,12.4814285714,14.3042857143,15.1914285714,14.53,15.2271428571,15.2742857143,14.2814285714,14.25,290.631428571,292.821428571,293.811428571,293.132857143,293.882857143,293.91,292.83,292.734285714,294.0,294.6,295.2,295.9,295.8,295.6,295.0,294.7,298.221428571,297.35,296.584285714,297.33,298.464285714,297.65,296.707142857,297.4,300.5,300.2,299.1,300.1,25.2571428571,25.2428571429,25.9285714286,26.6285714286,25.5,24.7571428571,25.7,18.9,21.1,21.1,20.0,20.6,21.1,20.0,20.0,30.6,32.2,31.7,28.9,31.7,0.2293714,0.1716143,0.19465428,-0.0359,0.1416333,0.0469515625,19.43,0.0,19.43,0.0,13.577142857125,13.992380952366664,14.872857142850002,14.740714285700001,14.544285714274999,291.9107142855,292.42142857100004,293.48785714300004,293.32464285725,293.1014285715,294.32500000000005,294.59999999999997,295.625,295.20000000000005,295.375,25.12857142856667,26.035714285725,25.617857142850003,25.589285714275,20.366666666666664,20.85,20.425,20.575,32.1,31.549999999999997,30.849999999999998,4.8575,6.476666666666699,4.8575,4.8575,6.476666666666699,4.8575,16.0,7.0,11.0,20.0,37.0,91.0,11.5,16.0,13.5,20.0,18.875,37.0
sj,1995,14,1995-04-09,0.1663133333333333,0.2494,0.2327857,0.2684143,0.0,297.665714286,297.921428571,292.555714286,300.9,294.6,0.0,73.4,0.0,14.1228571429,3.61428571429,25.9714285714,8.95714285714,32.8,19.4,0.0,16.0,0.992708874098054,-0.12053668025532288,12.3314285714,12.4814285714,14.3042857143,14.8528571429,14.53,14.46,14.9471428571,14.6985714286,290.378571429,290.631428571,292.821428571,293.444285714,293.132857143,293.025714286,293.532857143,293.308571429,293.5,294.0,294.6,295.4,295.9,295.2,295.0,296.8,297.508571429,297.855714286,297.592857143,298.284285714,297.514285714,298.014285714,298.014285714,298.45,299.4,300.5,300.5,299.9,24.6285714286,25.5,25.2428571429,25.9285714286,26.0857142857,26.1285714286,25.7714285714,20.0,18.9,21.1,21.1,21.7,20.0,20.6,21.7,30.0,31.7,32.8,32.8,30.0,0.1340714,0.2293714,0.1947778,0.1268,-0.0359,0.045,0.0,19.43,0.0,19.43,13.31,13.039047619033331,14.767499999999998,14.977142857125001,14.80035714285,291.59678571425,291.277142857,293.3714285715,293.587857143,293.395357143,294.175,294.03333333333336,295.575,295.40000000000003,295.6,25.042857142866666,25.97142857145,26.085714285725,25.539285714275,20.0,20.575,20.575000000000003,20.85,31.825,32.375,30.849999999999998,4.8575,6.476666666666699,4.8575,4.8575,6.476666666666699,4.8575,14.0,16.0,7.0,11.0,26.0,72.0,15.0,16.0,12.0,16.0,16.0,26.0
sj,1995,15,1995-04-16,0.13400666666666666,0.03495,0.1719143,0.1489429,5.43,298.56,298.742857143,294.338571429,300.6,296.9,2.1,77.6057142857,5.43,15.7357142857,2.82857142857,27.2857142857,7.78571428571,32.8,22.8,0.0,5.0,0.9709418174260521,-0.2393156642875575,14.1228571429,12.3314285714,12.4814285714,15.1914285714,14.8528571429,15.2271428571,15.2742857143,14.2814285714,292.555714286,290.378571429,290.631428571,293.811428571,293.444285714,293.882857143,293.91,292.83,294.6,293.5,294.0,295.2,295.4,295.8,295.6,295.0,297.175714286,298.221428571,297.35,296.584285714,297.257142857,298.464285714,297.65,296.707142857,299.5,300.5,300.2,299.1,25.2428571429,25.2571428571,25.5,25.2428571429,26.6285714286,25.5,24.7571428571,19.4,20.0,18.9,21.1,20.0,20.6,21.1,20.0,31.7,30.6,32.2,31.7,28.9,0.2099429,0.1340714,0.2587429,0.1449,0.1268,0.2193333,0.0,0.0,0.0,0.0,13.66785714285,12.978571428566665,14.95035714285,14.872857142850002,14.740714285700001,291.97607142875,291.18857142866665,293.56785714275,293.48785714300004,293.32464285725,294.75,294.03333333333336,295.575,295.625,295.20000000000005,25.280952380966667,25.825000000025,26.035714285725,25.617857142850003,19.433333333333334,20.85,20.85,20.425,31.125,32.1,31.549999999999997,1.3575,0.0,4.8575,1.3575,0.0,4.8575,16.0,14.0,16.0,7.0,17.0,56.0,15.0,16.0,13.25,16.0,14.75,20.0
sj,1995,16,1995-04-23,0.1017,0.1127,0.2601571,0.2366143,6.44,297.83,298.007142857,293.554285714,300.2,296.0,19.6,77.3214285714,6.44,15.01,2.61428571429,26.6571428571,7.3,32.8,21.1,72.0,2.0,0.9350162426854148,-0.35460488704253545,15.7357142857,14.1228571429,12.3314285714,14.3042857143,15.1914285714,14.53,14.46,14.9471428571,294.338571429,292.555714286,290.378571429,292.821428571,293.811428571,293.132857143,293.025714286,293.532857143,296.9,294.6,293.5,294.6,295.2,295.9,295.2,295.0,297.081428571,297.508571429,297.855714286,297.592857143,297.278571429,297.514285714,298.014285714,298.014285714,299.4,299.4,300.5,300.5,25.9714285714,24.6285714286,25.2571428571,25.5,25.9285714286,26.0857142857,26.1285714286,22.8,19.4,20.0,18.9,21.1,21.7,20.0,20.6,31.7,30.0,31.7,32.8,32.8,0.1713857,0.2099429,0.1716143,0.059325,0.1449,0.1416333,0.0,0.0,0.0,0.0,14.299999999999999,14.06333333333333,14.71964285715,14.767499999999998,14.977142857125001,292.7067857145,292.42428571466667,293.30249999975,293.3714285715,293.587857143,295.25,295.0,295.275,295.575,295.40000000000003,26.166666666666668,25.482142857150002,25.97142857145,26.085714285725,20.733333333333334,20.975,20.575,20.575000000000003,31.0,31.825,32.375,2.9675000000000002,1.8100000000000331,4.8575,2.9675000000000002,1.8100000000000331,4.8575,5.0,16.0,14.0,16.0,17.0,46.0,10.5,16.0,12.75,16.0,13.25,20.0
sj,1995,17,1995-04-30,0.1281,0.150025,0.2205429,0.1873,0.0,297.511428571,297.685714286,292.1,300.2,295.8,2.7,71.9371428571,0.0,13.69,2.65714285714,26.3285714286,6.65714285714,31.1,21.7,1.0,6.0,0.8854560256532099,-0.4647231720437685,15.01,15.7357142857,14.1228571429,12.4814285714,14.3042857143,14.8528571429,15.2271428571,15.2742857143,293.554285714,294.338571429,292.555714286,290.631428571,292.821428571,293.444285714,293.882857143,293.91,296.0,296.9,294.6,294.0,294.6,295.4,295.8,295.6,297.11,297.175714286,298.221428571,297.35,297.085714286,297.257142857,298.464285714,297.65,299.6,299.5,300.5,300.2,27.2857142857,25.2428571429,24.6285714286,25.2571428571,25.2428571429,26.6285714286,25.5,21.1,22.8,19.4,20.0,21.1,20.0,20.6,21.1,30.0,31.7,30.6,32.2,31.7,0.2123286,0.1713857,0.2293714,0.062095835,0.059325,-0.0359,5.43,0.0,5.43,0.0,14.639642857150001,14.956190476199998,14.2075,14.95035714285,14.872857142850002,293.13714285725,293.482857143,292.67714285675,293.56785714275,293.48785714300004,295.825,295.8333333333333,294.79999999999995,295.575,295.625,26.638095238066665,25.15714285715,25.825000000025,26.035714285725,21.1,20.275,20.85,20.85,31.0,31.125,32.1,2.9675000000000002,3.9566666666667003,1.3575,2.9675000000000002,3.9566666666667003,1.3575,2.0,5.0,16.0,14.0,20.0,37.0,3.5,5.0,9.25,16.0,11.375,20.0
sj,1995,18,1995-05-07,0.13577499999999998,0.1521,0.2145429,0.1579714,20.96,298.788571429,299.071428571,294.202857143,301.6,297.3,4.1,76.0728571429,20.96,15.6171428571,2.94285714286,27.8428571429,9.14285714286,34.4,22.2,2.8,5.0,0.8229838658936565,-0.5680647467311557,13.69,15.01,15.7357142857,12.3314285714,12.4814285714,15.1914285714,14.53,14.46,292.1,293.554285714,294.338571429,290.378571429,290.631428571,293.811428571,293.132857143,293.025714286,295.8,296.0,296.9,293.5,294.0,295.2,295.9,295.2,296.48,297.081428571,297.508571429,297.855714286,296.707142857,297.278571429,297.514285714,298.014285714,300.4,299.4,299.4,300.5,26.6571428571,25.9714285714,25.2428571429,24.6285714286,25.5,25.9285714286,26.0857142857,21.7,21.1,22.8,19.4,18.9,21.1,21.7,20.0,32.8,31.7,30.0,31.7,32.8,0.1254143,0.2123286,0.1340714,0.06486667,0.062095835,0.1268,6.44,5.43,6.44,5.43,15.013214285699998,14.811904761899996,13.577142857125,14.71964285715,14.767499999999998,293.5489285715,293.33095238100003,291.9107142855,293.30249999975,293.3714285715,296.5,296.23333333333335,294.32500000000005,295.275,295.575,26.75714285713333,25.15714285715,25.482142857150002,25.97142857145,21.86666666666667,20.275,20.975,20.575,30.85,31.0,31.825,8.2075,3.9566666666667003,2.9675000000000002,8.2075,3.9566666666667003,2.9675000000000002,6.0,2.0,5.0,16.0,11.0,26.0,4.0,6.0,7.25,16.0,9.625,16.0
sj,1995,19,1995-05-14,0.14345,0.1115,0.1990714,0.1708857,9.01,299.131428571,299.357142857,295.428571429,301.8,297.0,9.0,80.2614285714,9.01,16.8228571429,3.0,27.7714285714,7.3,34.4,22.8,29.7,4.0,0.7485107481711013,-0.6631226582407951,15.6171428571,13.69,15.01,14.1228571429,12.3314285714,14.3042857143,14.8528571429,15.2271428571,294.202857143,292.1,293.554285714,292.555714286,290.378571429,292.821428571,293.444285714,293.882857143,297.3,295.8,296.0,294.6,293.5,294.6,295.4,295.8,296.887142857,297.11,297.175714286,298.221428571,297.042857143,297.085714286,297.257142857,298.464285714,300.0,299.6,299.5,300.5,26.3285714286,27.2857142857,25.9714285714,25.2428571429,25.2571428571,25.2428571429,26.6285714286,22.2,21.7,21.1,22.8,20.0,21.1,20.0,20.6,32.8,30.0,31.7,30.6,32.2,0.10996,0.1254143,0.2099429,0.06865,0.06486667,0.1449,0.0,6.44,0.0,6.44,15.285,14.772380952366666,13.31,14.2075,14.95035714285,293.8214285715,293.28571428566664,291.59678571425,292.67714285675,293.56785714275,296.525,296.3666666666667,294.175,294.79999999999995,295.575,26.942857142866668,25.275,25.15714285715,25.825000000025,21.666666666666668,19.85,20.275,20.85,31.55,31.0,31.125,9.102500000000001,9.133333333333367,2.9675000000000002,9.102500000000001,9.133333333333367,2.9675000000000002,5.0,6.0,2.0,5.0,7.0,17.0,5.5,6.0,4.5,6.0,8.875,16.0
sj,1995,20,1995-05-21,0.0363,0.096525,0.1664333,0.1605714,119.62,298.995714286,299.085714286,295.398571429,301.7,297.1,17.4,80.8657142857,119.62,16.7885714286,2.85714285714,26.9142857143,6.27142857143,31.1,21.7,101.6,3.0,0.6631226582407952,-0.7485107481711012,16.8228571429,15.6171428571,13.69,15.7357142857,14.1228571429,12.4814285714,15.1914285714,14.53,295.428571429,294.202857143,292.1,294.338571429,292.555714286,290.631428571,293.811428571,293.132857143,297.0,297.3,295.8,296.9,294.6,294.0,295.2,295.9,297.665714286,296.48,297.081428571,297.508571429,297.921428571,296.707142857,297.278571429,297.514285714,300.9,300.4,299.4,299.4,27.8428571429,26.6571428571,27.2857142857,25.9714285714,24.6285714286,25.5,25.9285714286,22.8,22.2,21.7,21.1,19.4,18.9,21.1,21.7,32.8,32.8,31.7,30.0,31.7,0.1864857,0.10996,0.1713857,0.079575,0.06865,0.059325,20.96,0.0,20.96,0.0,15.72964285715,15.376666666666665,13.66785714285,13.577142857125,14.71964285715,294.28250000025,293.91047619066666,291.97607142875,291.9107142855,293.30249999975,296.8,296.7,294.75,294.32500000000005,295.275,27.314285714300002,25.78214285715,25.15714285715,25.482142857150002,22.233333333333334,20.275,20.275,20.975,31.825,30.85,31.0,37.3975,9.990000000000032,8.2075,37.3975,9.990000000000032,8.2075,4.0,5.0,6.0,2.0,16.0,17.0,4.5,5.0,4.25,6.0,8.5,16.0
sj,1995,21,1995-05-28,0.0322,0.1621333,0.2318286,0.2402714,204.62,299.454285714,299.578571429,295.994285714,301.7,297.3,17.3,81.4471428571,204.62,17.4128571429,2.32857142857,27.2285714286,7.34285714286,31.7,22.2,97.5,4.0,0.5680647467311558,-0.8229838658936564,16.7885714286,16.8228571429,15.6171428571,15.01,15.7357142857,12.3314285714,14.3042857143,14.8528571429,295.398571429,295.428571429,294.202857143,293.554285714,294.338571429,290.378571429,292.821428571,293.444285714,297.1,297.0,297.3,296.0,296.9,293.5,294.6,295.4,298.56,296.887142857,297.11,297.175714286,298.742857143,297.042857143,297.085714286,297.257142857,300.6,300.0,299.6,299.5,27.7714285714,26.3285714286,26.6571428571,27.2857142857,25.2428571429,25.2571428571,25.2428571429,21.7,22.8,22.2,21.7,22.8,20.0,21.1,20.0,31.1,32.8,30.0,31.7,30.6,0.1547429,0.1864857,0.2123286,0.1150667,0.079575,0.062095835,9.01,20.96,9.01,20.96,16.660357142875,16.40952380953333,14.299999999999999,13.31,14.2075,295.25607142875,295.0100000003334,292.7067857145,291.59678571425,292.67714285675,297.175,297.1333333333333,295.25,294.175,294.79999999999995,27.509523809533334,26.289285714275,25.275,25.15714285715,22.23333333333333,20.825000000000003,19.85,20.275,32.099999999999994,31.55,31.0,88.55250000000001,49.863333333333365,9.102500000000001,88.55250000000001,49.863333333333365,9.102500000000001,3.0,4.0,5.0,6.0,14.0,20.0,3.5,4.0,4.5,6.0,6.875,16.0
sj,1995,22,1995-06-04,0.09357499999999999,0.2412,0.1024714,0.1095714,178.89,299.602857143,299.607142857,295.992857143,302.0,298.1,20.33,80.7271428571,178.89,17.4114285714,1.95714285714,27.7,7.32857142857,33.3,23.3,9.1,16.0,0.46472317204376906,-0.8854560256532096,17.4128571429,16.7885714286,16.8228571429,13.69,15.01,14.1228571429,12.4814285714,15.1914285714,295.994285714,295.398571429,295.428571429,292.1,293.554285714,292.555714286,290.631428571,293.811428571,297.3,297.1,297.0,295.8,296.0,294.6,294.0,295.2,297.83,297.665714286,296.48,297.081428571,298.007142857,297.921428571,296.707142857,297.278571429,300.2,300.9,300.4,299.4,26.9142857143,27.8428571429,26.3285714286,26.6571428571,25.9714285714,24.6285714286,25.5,22.2,21.7,22.8,22.2,21.1,19.4,18.9,21.1,34.4,32.8,32.8,31.7,30.0,0.2497143,0.1547429,0.1254143,0.23165,0.1150667,0.06486667,119.62,9.01,119.62,9.01,17.108928571449997,17.00809523813333,14.639642857150001,13.66785714285,13.577142857125,295.70357142875,295.6071428573334,293.13714285725,291.97607142875,291.9107142855,297.375,297.1333333333334,295.825,294.75,294.32500000000005,27.304761904766668,26.5607142857,25.78214285715,25.15714285715,22.233333333333334,21.25,20.275,20.275,32.375,31.825,30.85,128.035,111.08333333333337,37.3975,128.035,111.08333333333337,37.3975,4.0,3.0,4.0,5.0,16.0,11.0,3.5,4.0,4.0,5.0,5.625,16.0
sj,1995,23,1995-06-11,0.15495,0.0278,0.2666143,0.2119,106.04,298.688571429,298.65,295.827142857,300.2,297.5,86.8,84.3457142857,106.04,17.2171428571,1.64285714286,27.3,7.14285714286,31.1,22.8,35.5,8.0,0.35460488704253584,-0.9350162426854147,17.4114285714,17.4128571429,16.7885714286,15.6171428571,13.69,15.7357142857,12.3314285714,14.3042857143,295.992857143,295.994285714,295.398571429,294.202857143,292.1,294.338571429,290.378571429,292.821428571,298.1,297.3,297.1,297.3,295.8,296.9,293.5,294.6,297.511428571,298.56,296.887142857,297.11,297.685714286,298.742857143,297.042857143,297.085714286,300.2,300.6,300.0,299.6,27.2285714286,27.7714285714,27.8428571429,26.3285714286,27.2857142857,25.2428571429,25.2571428571,23.3,22.2,21.7,22.8,21.7,22.8,20.0,21.1,34.4,31.1,32.8,30.0,31.7,0.3054571,0.2497143,0.10996,0.259575,0.23165,0.06865,204.62,119.62,204.62,119.62,17.2075,17.204285714299996,15.013214285699998,14.299999999999999,13.31,295.80321428575,295.79523809533333,293.5489285715,292.7067857145,291.59678571425,297.5,297.5,296.5,295.25,294.175,27.280952380966664,27.028571428575002,26.289285714275,25.275,22.400000000000002,21.95,20.825000000000003,19.85,32.775,32.099999999999994,31.55,152.2925,167.71000000000004,88.55250000000001,152.2925,167.71000000000004,88.55250000000001,16.0,4.0,3.0,4.0,5.0,7.0,10.0,16.0,6.75,16.0,5.625,16.0
sj,1995,24,1995-06-18,0.08955,0.0797,0.1817143,0.1559857,20.16,299.828571429,299.9,295.892857143,301.4,298.4,16.57,79.1371428571,20.16,17.2957142857,2.31428571429,27.7714285714,7.47142857143,32.8,22.8,43.5,7.0,0.23931566428755768,-0.970941817426052,17.2171428571,17.4114285714,17.4128571429,16.8228571429,15.6171428571,15.01,14.1228571429,12.4814285714,295.827142857,295.992857143,295.994285714,295.428571429,294.202857143,293.554285714,292.555714286,290.631428571,297.5,298.1,297.3,297.0,297.3,296.0,294.6,294.0,298.788571429,297.83,297.665714286,296.48,299.071428571,298.007142857,297.921428571,296.707142857,301.6,300.2,300.9,300.4,27.7,26.9142857143,27.7714285714,27.8428571429,26.6571428571,25.9714285714,24.6285714286,22.8,23.3,22.2,21.7,22.2,21.1,19.4,18.9,31.1,34.4,32.8,32.8,31.7,0.2684143,0.3054571,0.1864857,0.2494,0.259575,0.079575,178.89,204.62,178.89,204.62,17.334285714274998,17.34714285713333,15.285,14.639642857150001,13.66785714285,295.92678571425,295.938095238,293.8214285715,293.13714285725,291.97607142875,297.825,297.6333333333334,296.525,295.825,294.75,27.409523809533336,27.15,26.5607142857,25.78214285715,22.766666666666666,21.95,21.25,20.275,33.175,32.375,31.825,127.4275,163.18333333333337,128.035,127.4275,163.18333333333337,128.035,8.0,16.0,4.0,3.0,2.0,16.0,12.0,16.0,7.75,16.0,6.0,16.0
